83.333,66.000,63.167,73.333,95.000,126.667,166.833,214.000,266.667,323.333,382.500,442.583,503.167,564.750,627.833,692.917,760.500,831.083,905.167,983.250,1065.833,1153.417,1246.500,1345.583,1451.167,1563.750,1683.833,1811.917,1948.500,2094.083,2249.167,2414.250,2589.833,2776.417,2974.500,3184.583,3407.167,3642.750,3891.833,4154.917,4432.500,4725.083,5033.167,5357.250,5697.833,6055.417,6430.500,6823.583,7235.167,7665.750,8115.833,8585.917,9076.500,9588.083,10121.167,10676.250,11253.833,11854.417,12478.500,13126.583,13799.167,14496.750,15219.833,15968.917,16744.500,17547.083,18377.167,19235.250,20121.833,21037.417,21982.500,22957.583,23963.167,24999.750,26067.833,27167.917,28300.500,29466.083,30665.167,31898.250,33165.833,34468.417,35806.500,37180.583,38591.167,40038.750,41523.833,43046.917,44608.500,46209.083,47849.167,49529.250,51249.833,53011.417,54814.500,56659.583,58547.167,60477.750,62451.833,64469.917,66532.500
110.917,89.083,83.250,91.917,113.583,146.750,189.917,241.583,300.250,364.417,432.583,503.250,574.833,646.917,720.000,794.583,871.167,950.250,1032.333,1117.917,1207.500,1301.583,1400.667,1505.250,1615.833,1732.917,1857.000,1988.583,2128.167,2276.250,2433.333,2599.917,2776.500,2963.583,3161.667,3371.250,3592.833,3826.917,4074.000,4334.583,4609.167,4898.250,5202.333,5521.917,5857.500,6209.583,6578.667,6965.250,7369.833,7792.917,8235.000,8696.583,9178.167,9680.250,10203.333,10747.917,11314.500,11903.583,12515.667,13151.250,13810.833,14494.917,15204.000,15938.583,16699.167,17486.250,18300.333,19141.917,20011.500,20909.583,21836.667,22793.250,23779.833,24796.917,25845.000,26924.583,28036.167,29180.250,30357.333,31567.917,32812.500,34091.583,35405.667,36755.250,38140.833,39562.917,41022.000,42518.583,44053.167,45626.250,47238.333,48889.917,50581.500,52313.583,54086.667,55901.250,57757.833,59656.917,61599.000,63584.583,65614.167
144.000,117.167,107.833,114.500,135.667,169.833,215.500,271.167,335.333,406.500,483.167,563.833,647.000,731.083,815.667,901.250,988.333,1077.417,1169.000,1263.583,1361.667,1463.750,1570.333,1681.917,1799.000,1922.083,2051.667,2188.250,2332.333,2484.417,2645.000,2814.583,2993.667,3182.750,3382.333,3592.917,3815.000,4049.083,4295.667,4555.250,4828.333,5115.417,5417.000,5733.583,6065.667,6413.750,6778.333,7159.917,7559.000,7976.083,8411.667,8866.250,9340.333,9834.417,10349.000,10884.583,11441.667,12020.750,12622.333,13246.917,13895.000,14567.083,15263.667,15985.250,16732.333,17505.417,18305.000,19131.583,19985.667,20867.750,21778.333,22717.917,23687.000,24686.083,25715.667,26776.250,27868.333,28992.417,30149.000,31338.583,32561.667,33818.750,35110.333,36436.917,37799.000,39197.083,40631.667,42103.250,43612.333,45159.417,46745.000,48369.583,50033.667,51737.750,53482.333,55267.917,57095.000,58964.083,60875.667,62830.250,64828.333
183.083,150.750,137.417,141.583,161.750,196.417,244.083,303.250,372.417,450.083,534.750,624.917,719.083,815.750,913.333,1011.417,1110.500,1211.083,1313.667,1418.750,1526.833,1638.417,1754.000,1874.083,1999.167,2129.750,2266.333,2409.417,2559.500,2717.083,2882.667,3056.750,3239.833,3432.417,3635.000,3848.083,4072.167,4307.750,4555.333,4815.417,5088.500,5375.083,5675.667,5990.750,6320.833,6666.417,7028.000,7406.083,7801.167,8213.750,8644.333,9093.417,9561.500,10049.083,10556.667,11084.750,11633.833,12204.417,12797.000,13412.083,14050.167,14711.750,15397.333,16107.417,16842.500,17603.083,18389.667,19202.750,20042.833,20910.417,21806.000,22730.083,23683.167,24665.750,25678.333,26721.417,27795.500,28901.083,30038.667,31208.750,32411.833,33648.417,34919.000,36224.083,37564.167,38939.750,40351.333,41799.417,43284.500,44807.083,46367.667,47966.750,49604.833,51282.417,53000.000,54758.083,56557.167,58397.750,60280.333,62205.417,64173.500
228.667,190.333,172.500,173.667,192.333,227.000,276.167,338.333,412.000,495.667,587.833,687.000,791.667,900.333,1011.500,1123.583,1236.167,1349.750,1464.833,1581.917,1701.500,1824.083,1950.167,2080.250,2214.833,2354.417,2499.500,2650.583,2808.167,2972.750,3144.833,3324.917,3513.500,3711.083,3918.167,4135.250,4362.833,4601.417,4851.500,5113.583,5388.167,5675.750,5976.833,6291.917,6621.500,6966.083,7326.167,7702.250,8094.833,8504.417,8931.500,9376.583,9840.167,10322.750,10824.833,11346.917,11889.500,12453.083,13038.167,13645.250,14274.833,14927.417,15603.500,16303.583,17028.167,17777.750,18552.833,19353.917,20181.500,21036.083,21918.167,22828.250,23766.833,24734.417,25731.500,26758.583,27816.167,28904.750,30024.833,31176.917,32361.500,33579.083,34830.167,36115.250,37434.833,38789.417,40179.500,41605.583,43068.167,44567.750,46104.833,47679.917,49293.500,50946.083,52638.167,54370.250,56142.833,57956.417,59811.500,61708.583,63648.167
281.250,236.417,213.583,211.250,227.917,262.083,312.250,376.917,454.583,543.750,642.917,750.583,865.250,985.417,1109.583,1236.250,1363.833,1491.917,1621.000,1751.583,1884.167,2019.250,2157.333,2298.917,2444.500,2594.583,2749.667,2910.250,3076.833,3249.917,3430.000,3617.583,3813.167,4017.250,4230.333,4452.917,4685.500,4928.583,5182.667,5448.250,5725.833,6015.917,6319.000,6635.583,6966.167,7311.250,7671.333,8046.917,8438.500,8846.583,9271.667,9714.250,10174.833,10653.917,11152.000,11669.583,12207.167,12765.250,13344.333,13944.917,14567.500,15212.583,15880.667,16572.250,17287.833,18027.917,18793.000,19583.583,20400.167,21243.250,22113.333,23010.917,23936.500,24890.583,25873.667,26886.250,27928.833,29001.917,30106.000,31241.583,32409.167,33609.250,34842.333,36108.917,37409.500,38744.583,40114.667,41520.250,42961.833,44439.917,45955.000,47507.583,49098.167,50727.250,52395.333,54102.917,55850.500,57638.583,59467.667,61338.250,63250.833
341.333,289.500,261.167,254.833,269.000,302.167,352.833,419.500,500.667,594.833,700.500,816.167,940.333,1071.500,1208.167,1348.833,1492.000,1636.083,1780.667,1926.250,2073.333,2222.417,2374.000,2528.583,2686.667,2848.750,3015.333,3186.917,3364.000,3547.083,3736.667,3933.250,4137.333,4349.417,4570.000,4799.583,5038.667,5287.750,5547.333,5817.917,6100.000,6394.083,6700.667,7020.250,7353.333,7700.417,8062.000,8438.583,8830.667,9238.750,9663.333,10104.917,10564.000,11041.083,11536.667,12051.250,12585.333,13139.417,13714.000,14309.583,14926.667,15565.750,16227.333,16911.917,17620.000,18352.083,19108.667,19890.250,20697.333,21530.417,22390.000,23276.583,24190.667,25132.750,26103.333,27102.917,28132.000,29191.083,30280.667,31401.250,32553.333,33737.417,34954.000,36203.583,37486.667,38803.750,40155.333,41541.917,42964.000,44422.083,45916.667,47448.250,49017.333,50624.417,52270.000,53954.583,55678.667,57442.750,59247.333,61092.917,62980.000
409.417,350.083,315.750,304.917,316.083,347.750,398.417,466.583,550.750,649.417,761.083,884.250,1017.417,1159.083,1307.750,1461.917,1620.083,1780.750,1942.333,2104.417,2267.500,2432.083,2598.667,2767.750,2939.833,3115.417,3295.000,3479.083,3668.167,3862.750,4063.333,4270.417,4484.500,4706.083,4935.667,5173.750,5420.833,5677.417,5944.000,6221.083,6509.167,6808.750,7120.333,7444.417,7781.500,8132.083,8496.667,8875.750,9269.833,9679.417,10105.000,10547.083,11006.167,11482.750,11977.333,12490.417,13022.500,13574.083,14145.667,14737.750,15350.833,15985.417,16642.000,17321.083,18023.167,18748.750,19498.333,20272.417,21071.500,21896.083,22746.667,23623.750,24527.833,25459.417,26419.000,27407.083,28424.167,29470.750,30547.333,31654.417,32792.500,33962.083,35163.667,36397.750,37664.833,38965.417,40300.000,41669.083,43073.167,44512.750,45988.333,47500.417,49049.500,50636.083,52260.667,53923.750,55625.833,57367.417,59149.000,60971.083,62834.167
486.000,418.667,377.833,362.000,369.667,399.333,449.500,518.667,605.333,708.000,825.167,955.333,1097.000,1248.667,1408.833,1576.000,1748.667,1925.333,2104.500,2284.583,2465.167,2646.750,2829.833,3014.917,3202.500,3393.083,3587.167,3785.250,3987.833,4195.417,4408.500,4627.583,4853.167,5085.750,5325.833,5573.917,5830.500,6096.083,6371.167,6656.250,6951.833,7258.417,7576.500,7906.583,8249.167,8604.750,8973.833,9356.917,9754.500,10167.083,10595.167,11039.250,11499.833,11977.417,12472.500,12985.583,13517.167,14067.750,14637.833,15227.917,15838.500,16470.083,17123.167,17798.250,18495.833,19216.417,19960.500,20728.583,21521.167,22338.750,23181.833,24050.917,24946.500,25869.083,26819.167,27797.250,28803.833,29839.417,30904.500,31999.583,33125.167,34281.750,35469.833,36689.917,37942.500,39228.083,40547.167,41900.250,43287.833,44710.417,46168.500,47662.583,49193.167,50760.750,52365.833,54008.917,55690.500,57411.083,59171.167,60971.250,62811.833
571.583,495.750,447.917,426.583,430.250,457.417,506.583,576.250,664.917,771.083,893.250,1029.917,1179.583,1340.750,1511.917,1691.583,1878.250,2070.417,2266.583,2465.250,2664.833,2864.917,3066.000,3268.583,3473.167,3680.250,3890.333,4103.917,4321.500,4543.583,4770.667,5003.250,5241.833,5486.917,5739.000,5998.583,6266.167,6542.250,6827.333,7121.917,7426.500,7741.583,8067.667,8405.250,8754.833,9116.917,9492.000,9880.583,10283.167,10700.250,11132.333,11579.917,12043.500,12523.583,13020.667,13535.250,14067.833,14618.917,15189.000,15778.583,16388.167,17018.250,17669.333,18341.917,19036.500,19753.583,20493.667,21257.250,22044.833,22856.917,23694.000,24556.583,25445.167,26360.250,27302.333,28271.917,29269.500,30295.583,31350.667,32435.250,33549.833,34694.917,35871.000,37078.583,38318.167,39590.250,40895.333,42233.917,43606.500,45013.583,46455.667,47933.250,49446.833,50996.917,52584.000,54208.583,55871.167,57572.250,59312.333,61091.917,62911.500
666.667,581.833,526.500,499.167,498.333,522.500,570.167,639.833,730.000,839.167,965.833,1108.500,1265.667,1435.833,1617.500,1809.167,2009.333,2216.500,2429.167,2645.833,2865.000,3085.083,3305.667,3527.250,3750.333,3975.417,4203.000,4433.583,4667.667,4905.750,5148.333,5395.917,5649.000,5908.083,6173.667,6446.250,6726.333,7014.417,7311.000,7616.583,7931.667,8256.750,8592.333,8938.917,9297.000,9667.083,10049.667,10445.250,10854.333,11277.417,11715.000,12167.583,12635.667,13119.750,13620.333,14137.917,14673.000,15226.083,15797.667,16388.250,16998.333,17628.417,18279.000,18950.583,19643.667,20358.750,21096.333,21856.917,22641.000,23449.083,24281.667,25139.250,26022.333,26931.417,27867.000,28829.583,29819.667,30837.750,31884.333,32959.917,34065.000,35200.083,36365.667,37562.250,38790.333,40050.417,41343.000,42668.583,44027.667,45420.750,46848.333,48310.917,49809.000,51343.083,52913.667,54521.250,56166.333,57849.417,59571.000,61331.583,63131.667
771.750,677.417,614.083,580.250,574.417,595.083,640.750,709.917,801.083,912.750,1043.417,1191.583,1355.750,1534.417,1726.083,1929.250,2142.417,2364.083,2592.750,2826.917,3065.083,3305.750,3547.333,3789.417,4032.500,4277.083,4523.667,4772.750,5024.833,5280.417,5540.000,5804.083,6073.167,6347.750,6628.333,6915.417,7209.500,7511.083,7820.667,8138.750,8465.833,8802.417,9149.000,9506.083,9874.167,10253.750,10645.333,11049.417,11466.500,11897.083,12341.667,12800.750,13274.833,13764.417,14270.000,14792.083,15331.167,15887.750,16462.333,17055.417,17667.500,18299.083,18950.667,19622.750,20315.833,21030.417,21767.000,22526.083,23308.167,24113.750,24943.333,25797.417,26676.500,27581.083,28511.667,29468.750,30452.833,31464.417,32504.000,33572.083,34669.167,35795.750,36952.333,38139.417,39357.500,40607.083,41888.667,43202.750,44549.833,45930.417,47345.000,48794.083,50278.167,51797.750,53353.333,54945.417,56574.500,58241.083,59945.667,61688.750,63470.833
887.333,783.000,711.167,670.333,659.000,675.667,718.833,787.000,878.667,992.333,1126.500,1279.667,1450.333,1637.000,1838.167,2052.333,2278.000,2513.667,2757.833,3009.000,3265.667,3526.333,3789.500,4053.583,4318.167,4583.750,4850.833,5119.917,5391.500,5666.083,5944.167,6226.250,6512.833,6804.417,7101.500,7404.583,7714.167,8030.750,8354.833,8686.917,9027.500,9377.083,9736.167,10105.250,10484.833,10875.417,11277.500,11691.583,12118.167,12557.750,13010.833,13477.917,13959.500,14456.083,14968.167,15496.250,16040.833,16602.417,17181.500,17778.583,18394.167,19028.750,19682.833,20356.917,21051.500,21767.083,22504.167,23263.250,24044.833,24849.417,25677.500,26529.583,27406.167,28307.750,29234.833,30187.917,31167.500,32174.083,33208.167,34270.250,35360.833,36480.417,37629.500,38808.583,40018.167,41258.750,42530.833,43834.917,45171.500,46541.083,47944.167,49381.250,50852.833,52359.417,53901.500,55479.583,57094.167,58745.750,60434.833,62161.917,63927.500
1013.917,899.083,818.250,769.917,752.583,764.750,804.917,871.583,963.250,1078.417,1215.583,1373.250,1549.917,1744.083,1954.250,2178.917,2416.583,2665.750,2924.917,3192.583,3467.250,3747.417,4031.583,4318.250,4605.833,4893.917,5183.000,5473.583,5766.167,6061.250,6359.333,6660.917,6966.500,7276.583,7591.667,7912.250,8238.833,8571.917,8912.000,9259.583,9615.167,9979.250,10352.333,10734.917,11127.500,11530.583,11944.667,12370.250,12807.833,13257.917,13721.000,14197.583,14688.167,15193.250,15713.333,16248.917,16800.500,17368.583,17953.667,18556.250,19176.833,19815.917,20474.000,21151.583,21849.167,22567.250,23306.333,24066.917,24849.500,25654.583,26482.667,27334.250,28209.833,29109.917,30035.000,30985.583,31962.167,32965.250,33995.333,35052.917,36138.500,37252.583,38395.667,39568.250,40770.833,42003.917,43268.000,44563.583,45891.167,47251.250,48644.333,50070.917,51531.500,53026.583,54556.667,56122.250,57723.833,59361.917,61037.000,62749.583,64500.167
1152.000,1026.167,935.833,879.500,855.667,862.833,899.500,964.167,1055.333,1171.500,1311.167,1472.833,1655.000,1856.167,2074.833,2309.500,2558.667,2820.833,3094.500,3378.167,3670.333,3969.500,4274.167,4582.833,4894.000,5206.083,5518.667,5832.250,6147.333,6464.417,6784.000,7106.583,7432.667,7762.750,8097.333,8436.917,8782.000,9133.083,9490.667,9855.250,10227.333,10607.417,10996.000,11393.583,11800.667,12217.750,12645.333,13083.917,13534.000,13996.083,14470.667,14958.250,15459.333,15974.417,16504.000,17048.583,17608.667,18184.750,18777.333,19386.917,20014.000,20659.083,21322.667,22005.250,22707.333,23429.417,24172.000,24935.583,25720.667,26527.750,27357.333,28209.917,29086.000,29986.083,30910.667,31860.250,32835.333,33836.417,34864.000,35918.583,37000.667,38110.750,39249.333,40416.917,41614.000,42841.083,44098.667,45387.250,46707.333,48059.417,49444.000,50861.583,52312.667,53797.750,55317.333,56871.917,58462.000,60088.083,61750.667,63450.250,65187.333
1302.083,1164.750,1064.417,999.583,968.750,970.417,1003.083,1065.250,1155.417,1272.083,1413.750,1578.917,1766.083,1973.750,2200.417,2444.583,2704.750,2979.417,3267.083,3566.250,3875.417,4193.083,4517.750,4847.917,5182.083,5518.750,5856.333,6194.417,6533.500,6874.083,7216.667,7561.750,7909.833,8261.417,8617.000,8977.083,9342.167,9712.750,10089.333,10472.417,10862.500,11260.083,11665.667,12079.750,12502.833,12935.417,13378.000,13831.083,14295.167,14770.750,15258.333,15758.417,16271.500,16798.083,17338.667,17893.750,18463.833,19049.417,19651.000,20269.083,20904.167,21556.750,22227.333,22916.417,23624.500,24352.083,25099.667,25867.750,26656.833,27467.417,28300.000,29155.083,30033.167,30934.750,31860.333,32810.417,33785.500,34786.083,35812.667,36865.750,37945.833,39053.417,40189.000,41353.083,42546.167,43768.750,45021.333,46304.417,47618.500,48964.083,50341.667,51751.750,53194.833,54671.417,56182.000,57727.083,59307.167,60922.750,62574.333,64262.417,65987.500
1464.667,1315.333,1204.500,1130.667,1092.333,1088.000,1116.167,1175.333,1264.000,1380.667,1523.833,1692.000,1883.667,2097.333,2331.500,2584.667,2855.333,3142.000,3443.167,3757.333,4083.000,4418.667,4762.833,5114.000,5470.667,5831.333,6194.500,6558.583,6923.167,7288.750,7655.833,8024.917,8396.500,8771.083,9149.167,9531.250,9917.833,10309.417,10706.500,11109.583,11519.167,11935.750,12359.833,12791.917,13232.500,13682.083,14141.167,14610.250,15089.833,15580.417,16082.500,16596.583,17123.167,17662.750,18215.833,18782.917,19364.500,19961.083,20573.167,21201.250,21845.833,22507.417,23186.500,23883.583,24599.167,25333.750,26087.833,26861.917,27656.500,28472.083,29309.167,30168.250,31049.833,31954.417,32882.500,33834.583,34811.167,35812.750,36839.833,37892.917,38972.500,40079.083,41213.167,42375.250,43565.833,44785.417,46034.500,47313.583,48623.167,49963.750,51335.833,52739.917,54176.500,55646.083,57149.167,58686.250,60257.833,61864.417,63506.500,65184.583,66899.167
1640.250,1478.417,1356.583,1273.250,1226.917,1216.083,1239.250,1294.917,1381.583,1497.750,1641.917,1812.583,2008.250,2227.417,2468.583,2730.250,3010.917,3309.083,3623.250,3951.917,4293.583,4646.750,5009.917,5381.583,5760.250,6144.417,6532.583,6923.250,7314.833,7706.917,8100.000,8494.583,8891.167,9290.250,9692.333,10097.917,10507.500,10921.583,11340.667,11765.250,12195.833,12632.917,13077.000,13528.583,13988.167,14456.250,14933.333,15419.917,15916.500,16423.583,16941.667,17471.250,18012.833,18566.917,19134.000,19714.583,20309.167,20918.250,21542.333,22181.917,22837.500,23509.583,24198.667,24905.250,25629.833,26372.917,27135.000,27916.583,28718.167,29540.250,30383.333,31247.917,32134.500,33043.583,33975.667,34931.250,35910.833,36914.917,37944.000,38998.583,40079.167,41186.250,42320.333,43481.917,44671.500,45889.583,47136.667,48413.250,49719.833,51056.917,52425.000,53824.583,55256.167,56720.250,58217.333,59747.917,61312.500,62911.583,64545.667,66215.250,67920.833
